_id,id,link,title,Category ID,Category Title,Magnitude Value,Magnitude Unit,Geometry Type,Source ID,Source URL,Date,Time,Longitude,Latitude
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,63.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-07-28,00:00:00Z,-37.61,-55.15
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,124.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-08-04,00:00:00Z,-39.21,-53.33
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,124.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-08-11,00:00:00Z,-38.38,-51.88
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,124.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-08-18,00:00:00Z,-37.72,-51.65
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,64.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-09-01,00:00:00Z,-36.07,-51.82
Row(oid='6506a0255457d4ab94009c67'),EONET_5357,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5357,Iceberg A76A,seaLakeIce,Sea and Lake Ice,64.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-09-15,00:00:00Z,-35.89,-51.17
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-05-28,00:00:00Z,-57.49,-75.09
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-06-25,00:00:00Z,-58.2,-74.61
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-07-16,00:00:00Z,-59.2,-74.13
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-02-04,00:00:00Z,-58.94,-72.89
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-03-18,00:00:00Z,-58.88,-72.28
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-04-01,00:00:00Z,-59.04,-71.71
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-04-08,00:00:00Z,-59.67,-71.27
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-04-29,00:00:00Z,-59.79,-70.66
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-05-20,00:00:00Z,-59.81,-70.21
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-06-03,00:00:00Z,-59.86,-69.71
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-06-24,00:00:00Z,-59.98,-69.07
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-07-22,00:00:00Z,-59.45,-68.56
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-08-26,00:00:00Z,-59.61,-68.11
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-09-23,00:00:00Z,-59.53,-67.66
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-11-11,00:00:00Z,-59.8,-67.2
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-12-30,00:00:00Z,-59.11,-66.81
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-03-24,00:00:00Z,-59.82,-66.42
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-06-02,00:00:00Z,-59.92,-65.9
Row(oid='6506a0255457d4ab94009c68'),EONET_5358,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5358,Iceberg A76B,seaLakeIce,Sea and Lake Ice,140.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-09-01,00:00:00Z,-58.72,-65.38
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-05-28,00:00:00Z,-57.04,-75.57
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-06-11,00:00:00Z,-56.38,-74.98
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-07-02,00:00:00Z,-56.65,-74.41
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-07-23,00:00:00Z,-57.29,-73.85
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-08-20,00:00:00Z,-58.29,-72.87
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-09-17,00:00:00Z,-59.3,-72.03
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-10-15,00:00:00Z,-59.61,-71.14
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-11-12,00:00:00Z,-59.88,-70.66
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-02-04,00:00:00Z,-60.06,-69.93
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-03-25,00:00:00Z,-59.89,-69.42
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-05-13,00:00:00Z,-60.03,-68.97
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-06-03,00:00:00Z,-59.62,-68.41
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-07-08,00:00:00Z,-59.56,-67.76
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-07-29,00:00:00Z,-59.0,-67.18
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-08-26,00:00:00Z,-59.15,-66.72
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2022-11-04,00:00:00Z,-59.83,-66.27
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-02-03,00:00:00Z,-58.61,-66.41
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-04-14,00:00:00Z,-59.75,-66.08
Row(oid='6506a0255457d4ab94009c69'),EONET_5359,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5359,Iceberg A76C,seaLakeIce,Sea and Lake Ice,112.0,NM^2,Point,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2023-05-12,00:00:00Z,-60.2,-65.64
Row(oid='6506a0255457d4ab94009c6a'),EONET_5202,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5202,"Merapi Volcano, Indonesia",volcanoes,Volcanoes,,,Point,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=263250,2021-01-07,00:00:00Z,110.446,-7.54
Row(oid='6506a0255457d4ab94009c6b'),EONET_4768,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4768,"Suwanosejima Volcano, Japan",volcanoes,Volcanoes,,,Point,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=282030,2020-07-12,00:00:00Z,129.71,29.63
Row(oid='6506a0255457d4ab94009c6c'),EONET_4624,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4624,"Santa Maria Volcano, Guatemala",volcanoes,Volcanoes,,,Point,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=342030,2020-03-18,00:00:00Z,-91.552,14.757
Row(oid='6506a0255457d4ab94009c6d'),EONET_4561,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4561,"Semeru Volcano, Indonesia",volcanoes,Volcanoes,,,Point,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=263300,2020-01-18,00:00:00Z,112.922,-8.108
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2019-09-27,00:00:00Z,72.21,-68.55
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-09-27,00:00:00Z,72.21,-68.55
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2019-10-18,00:00:00Z,70.99,-68.32
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-10-18,00:00:00Z,70.99,-68.32
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-01-24,00:00:00Z,71.24,-67.86
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-01-24,00:00:00Z,71.24,-67.86
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-02-21,00:00:00Z,72.02,-67.37
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-02-21,00:00:00Z,72.02,-67.37
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-03-13,00:00:00Z,73.25,-67.36
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-03-13,00:00:00Z,73.25,-67.36
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-04-03,00:00:00Z,74.07,-67.02
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-04-03,00:00:00Z,74.07,-67.02
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-04-17,00:00:00Z,73.35,-66.57
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-04-17,00:00:00Z,73.35,-66.57
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-05-01,00:00:00Z,71.85,-66.31
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-01,00:00:00Z,71.85,-66.31
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-05-15,00:00:00Z,69.81,-66.66
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-15,00:00:00Z,69.81,-66.66
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-05-22,00:00:00Z,68.44,-66.87
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-22,00:00:00Z,68.44,-66.87
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-06-05,00:00:00Z,65.87,-66.74
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-06-05,00:00:00Z,65.87,-66.74
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-06-12,00:00:00Z,64.69,-66.66
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-06-12,00:00:00Z,64.69,-66.66
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-06-26,00:00:00Z,62.81,-66.5
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-06-26,00:00:00Z,62.81,-66.5
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-07-03,00:00:00Z,61.52,-66.47
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-07-03,00:00:00Z,61.52,-66.47
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-07-17,00:00:00Z,59.99,-66.58
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-07-17,00:00:00Z,59.99,-66.58
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-08-28,00:00:00Z,58.98,-66.38
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-08-28,00:00:00Z,58.98,-66.38
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-09-25,00:00:00Z,57.88,-65.92
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-09-25,00:00:00Z,57.88,-65.92
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-10-16,00:00:00Z,56.31,-65.57
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-10-16,00:00:00Z,56.31,-65.57
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2020-11-20,00:00:00Z,55.2,-65.43
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-11-20,00:00:00Z,55.2,-65.43
Row(oid='6506a0255457d4ab94009c6e'),EONET_4440,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4440,Iceberg D28,seaLakeIce,Sea and Lake Ice,551.0,NM^2,Point,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2021-02-19,00:00:00Z,49.33,-66.18
